student_id,age,gender,year,college,department,hostel_resident,part_time_job,sports_regular,chronotype,phone_type,data_plan,latent_risk,days_observed,avg_screen_time,avg_sleep,avg_night_usage,avg_location_entropy,pct_low_sleep,pct_late_sleep,mean_risk_prob,high_days,medium_days,low_days,overall_risk_label
499,20,Male,II,Anna University,AI&DS,1,0,1,intermediate,Android,Medium,0.1784700483043999,60,2.7635,7.828,0.9025,0.4424666666666667,0.0,0.08333333333333333,0.41455000000000003,4,19,37,Low
500,23,Male,I,Guru Nanak College,B.Com,0,0,1,morning,Android,Medium,0.8449473117008761,60,3.9556666666666667,5.572500000000001,0.7693333333333333,0.40896666666666665,0.7833333333333333,0.016666666666666666,0.8155333333333333,49,11,0,High
501,23,Female,III,Guru Nanak College,ECE,1,0,0,intermediate,iOS,Medium,1.4286968994432936,60,2.2401666666666666,7.443333333333333,0.9269999999999999,0.3888333333333333,0.0,0.08333333333333333,0.5725166666666667,16,26,18,High
502,22,Female,II,Anna University,IT,1,1,0,morning,Android,Medium,0.23764461719352764,60,3.3958333333333335,5.862666666666667,0.729,0.39775000000000005,0.6166666666666667,0.03333333333333333,0.6913333333333332,32,20,8,High
503,20,Male,III,Madras Christian College,Civil,0,0,0,evening,Android,Medium,0.057059452899591113,60,3.3795,7.2,1.2468333333333335,0.40376666666666666,0.0,0.26666666666666666,0.5801166666666667,15,34,11,High
504,22,Male,IV,Sathyabama University,Mechanical,1,0,0,morning,Android,High,-2.0395384444677584,60,4.505833333333333,6.896,0.785,0.3947333333333333,0.08333333333333333,0.03333333333333333,0.41803333333333337,7,13,40,Medium
505,23,Other,II,Saveetha Engineering,Data Science,0,0,0,intermediate,Android,High,1.0702451643414281,60,5.116,7.381,0.9018333333333334,0.43156666666666665,0.0,0.03333333333333333,0.7126666666666667,37,23,0,High
506,22,Male,I,Anna University,B.Com,0,0,0,intermediate,iOS,Medium,-0.7709520454814667,60,4.874,6.583,0.8811666666666667,0.4080333333333333,0.16666666666666666,0.03333333333333333,0.6293166666666666,22,27,11,High
507,19,Female,I,Madras University Affiliated,BioTech,1,0,0,evening,iOS,Medium,-1.9095438961565383,60,3.5949999999999998,6.133,1.1424999999999998,0.4116,0.45,0.25,0.5547666666666667,15,28,17,High
508,21,Female,IV,VIT Chennai,AI&DS,0,0,1,intermediate,Android,Medium,-0.39670253760811947,60,4.6315,6.893,0.9049999999999999,0.4572,0.03333333333333333,0.11666666666666667,0.6108499999999999,16,32,12,High
509,17,Male,IV,Anna University,CSE,0,0,0,intermediate,Android,Low,1.3520190763343547,60,3.3729999999999998,7.167,0.9231666666666667,0.382,0.016666666666666666,0.1,0.6633833333333333,24,31,5,High
510,20,Male,I,VIT Chennai,AI&DS,1,0,0,intermediate,Android,Medium,-0.3083059208501424,60,5.3835,5.967,0.9158333333333334,0.3766166666666667,0.5333333333333333,0.08333333333333333,0.7721333333333333,44,14,2,High
511,19,Female,III,Madras Christian College,BBA,1,0,0,intermediate,Android,High,-0.2713895738076971,60,4.286166666666667,6.020833333333333,0.9843333333333334,0.37771666666666665,0.45,0.06666666666666667,0.7155,34,20,6,High
512,21,Female,III,Anna University,AI&DS,0,0,1,evening,Android,Medium,-1.314042682906497,60,4.1418333333333335,6.396833333333333,1.2086666666666666,0.40818333333333334,0.18333333333333332,0.31666666666666665,0.5960666666666667,18,29,13,High
513,17,Male,IV,Loyola College,ECE,0,0,0,morning,iOS,Low,0.24896105116705544,60,3.0788333333333333,5.965833333333333,0.6483333333333333,0.3975666666666667,0.55,0.016666666666666666,0.6646,29,24,7,High
514,17,Female,IV,Presidency College,Data Science,0,0,0,intermediate,Android,High,0.27616142178357533,60,4.648,7.562666666666667,0.91,0.39185,0.0,0.15,0.5957833333333333,16,32,12,High
515,18,Male,III,Hindustan Institute,Psychology,0,0,0,evening,Android,Medium,0.7776726550051687,60,4.118833333333333,4.9535,1.2526666666666666,0.4158833333333333,0.9833333333333333,0.26666666666666666,0.9119166666666666,60,0,0,High
516,23,Female,III,Sathyabama University,ECE,0,0,0,intermediate,Android,Medium,1.0427467532125898,60,3.2685000000000004,7.224833333333334,0.9363333333333334,0.4091666666666667,0.0,0.1,0.6191166666666666,19,34,7,High
517,18,Male,IV,Sathyabama University,AI&DS,1,0,0,intermediate,Android,Low,1.5606814418943438,60,4.626333333333333,7.542833333333333,0.8673333333333333,0.4392,0.0,0.05,0.6988333333333333,29,30,1,High
518,20,Female,I,Anna University,AI&DS,0,0,0,morning,Android,High,0.21688562791762625,60,4.323166666666666,7.5841666666666665,0.7763333333333333,0.35373333333333334,0.0,0.05,0.5348833333333334,11,32,17,High
519,18,Female,III,Presidency College,BBA,1,0,0,intermediate,Android,Medium,-0.28332223195081635,60,3.5941666666666667,6.214166666666667,0.996,0.36466666666666664,0.35,0.13333333333333333,0.67815,29,26,5,High
520,21,Female,II,IIT Madras,Psychology,1,0,0,intermediate,iOS,Medium,0.8324063818792834,60,6.825833333333334,7.343500000000001,0.956,0.4166666666666667,0.0,0.13333333333333333,0.7884333333333333,45,15,0,High
521,19,Male,IV,Madras University Affiliated,CSE,1,0,0,morning,Android,Medium,-0.78772382787781,60,4.886333333333334,8.3495,0.6839999999999999,0.38425,0.0,0.06666666666666667,0.3687666666666667,3,16,41,Low
522,19,Male,I,VIT Chennai,IT,1,1,1,morning,Android,Medium,-0.6340187576921701,60,5.088333333333334,6.149666666666667,0.8376666666666667,0.39235000000000003,0.38333333333333336,0.05,0.7065166666666667,34,21,5,High
523,23,Male,I,VIT Chennai,Data Science,1,0,0,morning,Android,Low,-0.901996879162431,60,5.0635,6.691833333333333,0.7420000000000001,0.44276666666666664,0.03333333333333333,0.016666666666666666,0.5901833333333334,13,35,12,High
524,20,Male,IV,Guru Nanak College,BA English,1,0,1,intermediate,Android,Medium,0.9023271946028553,60,3.0655,6.461333333333333,0.9918333333333333,0.4266833333333333,0.21666666666666667,0.18333333333333332,0.6906166666666667,32,21,7,High
525,20,Female,I,Saveetha Engineering,B.Com,1,0,1,intermediate,Android,Medium,0.3784306257281722,60,1.6216666666666666,8.593,0.8158333333333334,0.3624833333333333,0.0,0.03333333333333333,0.2695,0,9,51,Low
526,21,Male,II,Hindustan Institute,Civil,0,0,0,morning,Android,Medium,-0.5164576576283161,60,5.533,9.257166666666667,0.7961666666666667,0.39845,0.0,0.05,0.31766666666666665,2,6,52,Low
527,18,Female,III,Sathyabama University,B.Com,0,0,0,morning,Android,Medium,-0.32614208925958943,60,4.7335,6.316166666666667,0.8311666666666666,0.3778166666666667,0.31666666666666665,0.03333333333333333,0.6942333333333334,33,25,2,High
528,22,Female,II,Sathyabama University,B.Com,0,0,0,evening,Android,High,-1.4668076351934767,60,5.157333333333333,5.992333333333334,1.2229999999999999,0.44880000000000003,0.5833333333333334,0.2,0.7053833333333334,37,19,4,High
529,21,Male,II,Madras Christian College,Civil,1,0,0,evening,Android,Low,-0.3762425140831696,60,3.6061666666666667,6.357333333333333,1.2315,0.37866666666666665,0.2,0.3,0.6443166666666666,26,24,10,High
530,22,Male,IV,IIT Madras,Data Science,0,0,0,evening,Android,Medium,-1.29982508751781,60,4.571833333333333,5.799333333333333,1.2950000000000002,0.42825,0.7,0.3,0.7424833333333333,38,21,1,High
531,19,Male,I,Guru Nanak College,BBA,0,0,0,intermediate,Android,Medium,0.46072354954586886,60,6.333,7.575666666666667,0.9163333333333333,0.43393333333333334,0.0,0.08333333333333333,0.7104833333333332,37,17,6,High
532,23,Female,IV,Madras University Affiliated,IT,1,0,1,intermediate,Android,High,-0.11954518880887147,60,5.0649999999999995,5.919,0.968,0.3938,0.5833333333333334,0.13333333333333333,0.8001166666666666,46,13,1,High
533,17,Other,III,Guru Nanak College,CSE,1,1,1,morning,Android,High,1.0643053485264484,60,3.9113333333333333,7.1375,0.6965,0.4383,0.016666666666666666,0.05,0.6546666666666667,24,30,6,High
534,17,Female,IV,SRM Institute,EEE,0,0,0,evening,Android,Medium,1.0568493906827736,60,4.1855,5.772833333333334,1.3155000000000001,0.40295,0.6833333333333333,0.3333333333333333,0.8770333333333333,59,1,0,High
535,22,Female,II,IIT Madras,Psychology,0,1,0,intermediate,Android,Medium,0.8311494091491469,60,4.709666666666666,7.0035,0.9613333333333334,0.3890333333333333,0.05,0.13333333333333333,0.6891333333333333,30,28,2,High
536,18,Male,II,Guru Nanak College,CSE,0,0,1,evening,iOS,Medium,0.4244020593343458,60,5.031333333333333,6.656833333333334,1.2213333333333334,0.39725,0.1,0.2833333333333333,0.767,44,15,1,High
537,18,Female,II,Velammal Engineering,BBA,0,0,1,intermediate,Android,Medium,-0.5876587092580586,60,2.4363333333333332,6.198666666666667,0.9676666666666667,0.41611666666666663,0.36666666666666664,0.1,0.5604166666666667,13,33,14,High
538,22,Female,IV,VIT Chennai,Mechanical,0,0,0,intermediate,Android,Medium,-1.6158506658705871,60,3.8066666666666666,6.981,0.9526666666666667,0.3952666666666667,0.05,0.11666666666666667,0.4331,5,22,33,Medium
539,18,Female,IV,Sathyabama University,Mechanical,0,0,1,intermediate,Android,Medium,-0.7723356077724425,60,2.8126666666666664,8.277833333333334,0.9518333333333333,0.3950333333333333,0.0,0.08333333333333333,0.2890833333333333,0,10,50,Low
540,21,Male,I,Saveetha Engineering,BA English,0,0,1,intermediate,Android,Medium,-0.21290432104693433,60,3.067833333333333,6.9,0.9141666666666667,0.3883,0.03333333333333333,0.13333333333333333,0.5231833333333333,12,25,23,High
541,21,Female,II,Sathyabama University,B.Com,0,0,0,morning,Android,Medium,-0.9171202453742275,60,3.6763333333333335,5.837666666666666,0.8633333333333333,0.37721666666666664,0.6666666666666666,0.03333333333333333,0.6665833333333333,28,27,5,High
542,22,Female,II,Velammal Engineering,ECE,1,0,1,evening,Android,Medium,0.37261865479265865,60,1.8718333333333335,5.034833333333333,1.1361666666666668,0.4530333333333333,0.95,0.16666666666666666,0.7959166666666667,45,14,1,High
543,17,Male,I,Sathyabama University,Data Science,0,0,1,intermediate,iOS,Medium,-0.42708394351362744,60,4.170833333333333,7.7330000000000005,0.9781666666666666,0.42643333333333333,0.0,0.13333333333333333,0.47451666666666664,5,26,29,Medium
544,23,Female,IV,Presidency College,Mechanical,1,0,0,morning,Android,Medium,-0.5231039309216803,60,3.244666666666667,6.068833333333333,0.7483333333333333,0.42183333333333334,0.4,0.05,0.6316333333333334,19,34,7,High
545,19,Female,II,SRM Institute,Mechanical,0,0,1,intermediate,Android,Medium,-0.8245703450128954,60,3.518666666666667,6.752833333333333,1.0445,0.41451666666666664,0.05,0.1,0.5206500000000001,8,31,21,Medium
546,19,Male,I,Velammal Engineering,CSE,0,0,1,morning,iOS,Medium,-0.8348915281085095,60,3.7704999999999997,7.522,0.8085,0.41585,0.0,0.03333333333333333,0.38956666666666667,2,18,40,Low
547,20,Male,I,Anna University,Psychology,0,0,0,morning,Android,Medium,1.0868662956942625,60,3.6243333333333334,8.420833333333333,0.7273333333333334,0.4311166666666667,0.0,0.05,0.45886666666666664,7,20,33,Medium
548,20,Female,IV,Sathyabama University,Mechanical,1,0,0,intermediate,Android,Medium,-0.28334300442856075,60,4.091833333333333,6.254666666666666,1.0423333333333333,0.3870166666666667,0.35,0.15,0.6869999999999999,30,26,4,High
549,24,Male,III,Hindustan Institute,Data Science,0,0,1,evening,Android,Medium,0.9741585153531322,60,0.7729999999999999,5.274166666666667,0.6673333333333333,0.4361,0.9333333333333333,0.05,0.7161500000000001,33,27,0,High
550,22,Male,I,SRM Institute,BBA,1,0,1,morning,Android,High,0.2036798158967355,60,4.141166666666667,6.990333333333334,0.716,0.42685,0.016666666666666666,0.016666666666666666,0.5935833333333334,18,32,10,High
551,24,Male,I,Hindustan Institute,AI&DS,0,0,0,evening,Android,Medium,0.5508864429520242,60,4.1915000000000004,6.5409999999999995,1.2193333333333334,0.42896666666666666,0.15,0.21666666666666667,0.7462333333333333,40,18,2,High
552,20,Male,I,Saveetha Engineering,Data Science,1,0,0,intermediate,Android,Medium,-0.06343732602275733,60,5.585,6.873333333333333,0.9543333333333333,0.4266666666666667,0.05,0.016666666666666666,0.7109833333333333,34,25,1,High
553,18,Male,I,Presidency College,AI&DS,0,0,0,morning,iOS,Medium,-0.7170661268736495,60,5.3625,7.797166666666667,0.7581666666666667,0.4,0.0,0.08333333333333333,0.4922166666666667,4,30,26,Medium
554,18,Male,I,Madras Christian College,Data Science,0,0,1,evening,Android,High,0.17544186976034887,60,3.1161666666666665,5.690833333333333,1.2526666666666666,0.36393333333333333,0.7,0.25,0.7759,45,14,1,High
555,22,Other,I,Saveetha Engineering,BBA,0,0,0,intermediate,Android,Medium,0.6471354155141755,60,4.114166666666667,7.3415,0.912,0.42264999999999997,0.0,0.05,0.6070833333333333,15,38,7,High
556,22,Male,IV,Saveetha Engineering,EEE,0,1,1,intermediate,Android,Low,-0.4675642334803506,60,3.4821666666666666,7.327333333333333,0.9081666666666667,0.43443333333333334,0.016666666666666666,0.08333333333333333,0.47146666666666665,4,32,24,Low
557,24,Female,III,IIT Madras,ECE,0,0,0,intermediate,Android,Medium,0.1336856025121804,60,5.632833333333334,8.332,0.9813333333333334,0.4163833333333333,0.0,0.05,0.53055,9,30,21,Medium
558,23,Male,III,SRM Institute,Data Science,0,0,1,intermediate,Android,High,0.030715206590920786,60,5.4355,6.017666666666667,0.9583333333333334,0.38456666666666667,0.5333333333333333,0.15,0.8080999999999999,49,10,1,High
559,20,Male,II,Guru Nanak College,AI&DS,1,0,0,intermediate,Android,Medium,0.05688445543514048,60,3.3826666666666667,7.482666666666666,0.8933333333333333,0.3806833333333334,0.0,0.1,0.4856166666666667,5,33,22,Medium
560,21,Male,IV,IIT Madras,B.Com,1,0,1,intermediate,Android,Low,-0.18650100450100549,60,4.559166666666667,5.527666666666667,1.0105,0.39058333333333334,0.7833333333333333,0.15,0.7939166666666666,47,11,2,High
561,19,Male,IV,Velammal Engineering,BA English,0,0,0,intermediate,Android,Medium,1.3238034870804336,60,4.731,7.66,0.9291666666666667,0.4267333333333333,0.0,0.13333333333333333,0.6724,26,31,3,High
562,23,Male,IV,Presidency College,BioTech,0,0,1,intermediate,Android,High,-0.46933821944416754,60,4.913666666666667,7.890166666666667,0.9791666666666666,0.4234666666666667,0.0,0.11666666666666667,0.4986333333333333,10,24,26,High
563,17,Female,I,Guru Nanak College,ECE,0,0,0,intermediate,Android,High,-0.005698889766669377,60,2.8146666666666667,7.646166666666667,0.8973333333333334,0.3593,0.0,0.11666666666666667,0.4350333333333333,3,27,30,Low
564,22,Female,II,VIT Chennai,ECE,0,0,0,intermediate,Android,High,0.14253926781554785,60,5.838166666666667,7.649,0.8896666666666667,0.4381833333333333,0.0,0.1,0.6256666666666667,21,30,9,High
565,22,Male,II,Hindustan Institute,Psychology,1,0,0,intermediate,Android,High,-0.6397038593336312,60,4.780166666666667,7.991666666666666,0.994,0.36656666666666665,0.0,0.15,0.4471,8,21,31,Medium
566,19,Male,IV,IIT Madras,B.Com,1,0,0,intermediate,Android,High,-0.19817107400236306,60,6.3215,7.549,0.8435,0.45231666666666664,0.0,0.08333333333333333,0.6381333333333334,21,28,11,High
567,22,Male,IV,Anna University,EEE,0,1,0,intermediate,Android,Medium,-1.0064197561830284,60,4.070833333333334,8.517666666666667,1.0136666666666667,0.4529166666666667,0.0,0.13333333333333333,0.3191833333333333,2,12,46,Low
568,23,Male,IV,Madras University Affiliated,B.Com,0,0,1,intermediate,Android,Medium,0.5852808817267521,60,4.151666666666666,7.683166666666667,0.9513333333333333,0.4140333333333333,0.0,0.08333333333333333,0.56715,12,34,14,High
569,22,Female,IV,Madras Christian College,Psychology,0,1,0,intermediate,Android,High,0.24827701987566186,60,4.297166666666667,5.6115,0.9765,0.3984166666666667,0.75,0.13333333333333333,0.8133666666666667,50,8,2,High
570,23,Female,II,Madras University Affiliated,EEE,1,0,0,morning,Android,High,-0.48619211213284474,60,5.4351666666666665,5.500333333333333,0.7765000000000001,0.43363333333333337,0.8166666666666667,0.05,0.8262333333333333,54,6,0,High
571,22,Female,I,Anna University,Civil,1,0,0,intermediate,Android,High,0.9679594068469695,60,4.724666666666667,6.153499999999999,1.0005,0.45236666666666664,0.4,0.06666666666666667,0.8283833333333334,49,11,0,High
572,18,Male,II,Hindustan Institute,Civil,0,1,0,morning,Android,Medium,0.8818314999433214,60,1.8128333333333333,5.6,0.6693333333333332,0.45353333333333334,0.7833333333333333,0.05,0.7212333333333334,41,13,6,High
573,22,Male,III,Presidency College,Psychology,0,0,0,intermediate,Android,Low,0.5782615159884097,60,3.1218333333333335,5.807,0.9128333333333334,0.4269,0.6833333333333333,0.08333333333333333,0.76915,44,16,0,High
574,21,Female,IV,Madras University Affiliated,IT,1,0,1,morning,Android,High,0.08943932656271061,60,5.5115,6.408333333333333,0.7788333333333333,0.4094333333333333,0.2,0.06666666666666667,0.7492166666666668,42,18,0,High
575,17,Male,I,SRM Institute,Psychology,1,0,0,intermediate,Android,Low,0.37970676321133895,60,4.880333333333334,5.888333333333334,0.8923333333333333,0.36971666666666664,0.6,0.05,0.8149166666666666,51,9,0,High
576,20,Female,III,Loyola College,BioTech,1,1,0,intermediate,Android,Medium,1.17373013572101,60,3.2676666666666665,7.162000000000001,0.977,0.3997833333333334,0.0,0.1,0.6354000000000001,23,31,6,High
577,21,Female,III,Saveetha Engineering,BioTech,0,0,0,evening,iOS,Medium,0.024643757992348816,60,3.4991666666666665,5.959333333333333,1.2534999999999998,0.39481666666666665,0.5666666666666667,0.21666666666666667,0.7619,45,14,1,High
578,17,Female,II,Saveetha Engineering,BBA,1,0,1,intermediate,Android,Medium,-0.10267894058950225,60,3.1245,6.4705,0.9628333333333334,0.3985333333333333,0.25,0.11666666666666667,0.6255000000000001,22,25,13,High
579,24,Male,I,Hindustan Institute,Civil,0,0,1,evening,Android,Medium,0.018286007876098808,60,4.078666666666667,6.053666666666667,1.2693333333333332,0.39803333333333335,0.4666666666666667,0.25,0.7629666666666667,40,19,1,High
580,19,Female,IV,Madras University Affiliated,ECE,0,0,1,intermediate,Android,Medium,0.590010314898281,60,4.0151666666666666,7.551333333333333,0.8981666666666667,0.46095,0.016666666666666666,0.08333333333333333,0.5508333333333333,11,28,21,High
581,17,Female,II,SRM Institute,BioTech,0,0,0,intermediate,Android,Low,-0.707602458448016,60,3.430333333333333,5.786166666666667,0.9390000000000001,0.3964166666666667,0.5833333333333334,0.1,0.6557999999999999,25,26,9,High
582,24,Female,IV,VIT Chennai,Psychology,0,0,0,intermediate,Android,Medium,-0.41647534214436227,60,4.126666666666667,7.393,1.005,0.41946666666666665,0.0,0.08333333333333333,0.5087333333333334,6,29,25,Medium
583,19,Female,II,Saveetha Engineering,Psychology,1,0,0,evening,iOS,Medium,0.801052996167965,60,5.667166666666666,5.0945,1.2815,0.44430000000000003,0.9333333333333333,0.3,0.93415,60,0,0,High
584,21,Female,II,Velammal Engineering,IT,0,0,0,morning,Android,Medium,-0.7691983986971208,60,4.9365,6.6691666666666665,0.745,0.4251333333333333,0.15,0.016666666666666666,0.6217,26,24,10,High
585,22,Male,IV,Velammal Engineering,BioTech,1,1,0,intermediate,Android,Medium,0.06760411655429006,60,4.336333333333333,6.473666666666667,0.8808333333333334,0.36545,0.18333333333333332,0.08333333333333333,0.6746333333333333,25,31,4,High
586,24,Male,II,Velammal Engineering,IT,0,0,0,evening,Android,High,0.6383956396897891,60,8.042666666666667,5.778666666666667,1.245,0.4186166666666667,0.7,0.26666666666666666,0.9389833333333333,60,0,0,High
587,20,Female,III,Presidency College,BA English,0,0,0,evening,Android,High,-0.15878756681204878,60,5.215999999999999,6.294833333333333,1.2176666666666667,0.4285833333333333,0.25,0.23333333333333334,0.7585333333333334,40,18,2,High
588,19,Male,II,Guru Nanak College,BioTech,1,0,0,intermediate,Android,Medium,-0.7055172972345075,60,5.1015,6.5808333333333335,0.8825000000000001,0.41841666666666666,0.13333333333333333,0.1,0.6489166666666667,28,25,7,High
589,19,Male,IV,Presidency College,EEE,0,0,0,evening,Android,Medium,-0.5417521901226355,60,3.4745,6.553333333333333,1.2543333333333335,0.41514999999999996,0.11666666666666667,0.26666666666666666,0.5924499999999999,17,28,15,High
590,18,Female,I,Sathyabama University,Psychology,0,0,1,morning,Android,Low,0.3324405931793847,60,5.017666666666667,7.554333333333333,0.7536666666666666,0.4534,0.0,0.03333333333333333,0.5995833333333334,19,31,10,High
591,19,Male,I,Guru Nanak College,ECE,1,0,1,intermediate,Android,Medium,-1.4760064051467987,60,4.334333333333333,6.763,0.9359999999999999,0.4036666666666667,0.016666666666666666,0.1,0.4878166666666667,6,28,26,Medium
592,22,Female,IV,Anna University,IT,0,0,0,intermediate,Android,High,0.628472904132242,60,3.823666666666667,6.680666666666666,0.8455,0.4439666666666667,0.13333333333333333,0.08333333333333333,0.6787166666666666,26,29,5,High
593,23,Male,II,Madras Christian College,BioTech,0,0,0,intermediate,iOS,Medium,0.16081198456692278,60,4.131833333333334,7.582833333333334,0.9095,0.3749,0.0,0.05,0.53955,10,34,16,High
594,19,Female,II,Presidency College,BA English,0,0,0,intermediate,Android,Medium,-0.338171567754168,60,4.936166666666667,5.729333333333333,0.8481666666666666,0.46163333333333334,0.6666666666666666,0.08333333333333333,0.7961166666666667,49,11,0,High
595,19,Female,I,Anna University,ECE,0,0,0,intermediate,Android,Medium,0.3047622685547303,60,2.023,6.8501666666666665,0.9216666666666666,0.44311666666666666,0.03333333333333333,0.06666666666666667,0.5271333333333333,11,27,22,High
596,20,Male,I,IIT Madras,IT,1,0,0,intermediate,iOS,Medium,-0.3559581043697356,60,3.5901666666666667,7.642666666666667,0.9885,0.38683333333333336,0.0,0.18333333333333332,0.44484999999999997,4,22,34,Low
597,23,Male,II,Sathyabama University,EEE,1,0,1,intermediate,Android,Medium,0.07833099008691348,60,3.2265,4.687166666666667,0.9155,0.40846666666666664,0.9833333333333333,0.08333333333333333,0.8546166666666667,54,6,0,High
598,24,Male,I,Sathyabama University,Psychology,0,1,0,intermediate,Android,Medium,-0.719210044307441,60,1.8846666666666667,6.599,0.8281666666666666,0.4372166666666667,0.13333333333333333,0.06666666666666667,0.42865000000000003,7,18,35,Medium
599,19,Female,I,Guru Nanak College,CSE,1,0,0,evening,Android,High,-0.13391307136435335,60,7.503333333333333,4.883333333333334,1.2455,0.37146666666666667,0.9833333333333333,0.23333333333333334,0.9507833333333333,60,0,0,High
600,19,Male,I,Guru Nanak College,ECE,1,0,0,intermediate,Android,Medium,-1.0915488577937544,60,5.099500000000001,6.129833333333334,1.0195,0.42360000000000003,0.4166666666666667,0.13333333333333333,0.69715,34,19,7,High
