student_id,date,weekday,is_weekend,screen_time_hrs,night_usage_hrs,sleep_hours,calls_count,night_calls,app_social_hrs,app_entertainment_hrs,app_education_hrs,location_jumps,location_entropy,late_sleep_flag,low_sleep_flag,study_ratio,risk_probability,risk_label
4,2025-07-13,6,1,5.26,1.32,6.71,5,3,1.81,2.14,1.3,8,0.26,0,0,0.248,0.798,High
4,2025-07-14,0,0,3.17,0.69,6.95,0,0,0.69,0.61,1.87,4,0.252,0,0,0.588,0.393,Low
4,2025-07-15,1,0,2.61,1.14,7.08,6,0,0.65,1.03,0.92,8,0.155,0,0,0.354,0.578,Medium
4,2025-07-16,2,0,5.25,1.21,6.67,5,0,1.93,1.0,2.32,5,0.678,0,0,0.441,0.881,High
4,2025-07-17,3,0,2.87,0.63,7.04,8,1,1.33,1.54,0.0,5,0.307,0,0,0.0,0.427,Low
4,2025-07-18,4,0,3.61,0.38,6.55,0,1,1.54,2.08,0.0,6,0.196,0,0,0.0,0.459,Medium
4,2025-07-19,5,1,5.73,1.83,7.43,15,0,1.56,3.13,1.05,7,0.278,1,0,0.182,0.868,High
4,2025-07-20,6,1,4.46,1.28,5.99,2,1,2.21,0.53,1.72,9,0.079,0,1,0.385,0.835,High
4,2025-07-21,0,0,2.57,0.73,6.94,5,1,1.19,0.49,0.9,3,0.263,0,0,0.348,0.581,Medium
4,2025-07-22,1,0,5.0,0.96,6.94,6,0,1.83,1.52,1.65,1,0.35,0,0,0.33,0.636,Medium
4,2025-07-23,2,0,4.8,1.26,7.27,2,0,2.33,1.28,1.2,7,0.205,0,0,0.249,0.758,High
4,2025-07-24,3,0,4.68,0.33,7.3,8,0,1.59,1.75,1.34,1,0.315,0,0,0.286,0.472,Medium
4,2025-07-25,4,0,3.89,0.65,7.55,9,1,1.37,1.99,0.52,7,0.618,0,0,0.134,0.418,Low
4,2025-07-26,5,1,6.86,1.55,6.32,7,2,3.15,2.45,1.26,10,0.424,1,0,0.183,0.924,High
4,2025-07-27,6,1,6.52,1.53,6.26,5,0,2.32,2.12,2.08,6,0.853,1,0,0.319,0.936,High
4,2025-07-28,0,0,3.56,0.79,6.44,6,2,1.48,0.92,1.16,5,0.271,0,0,0.327,0.632,Medium
4,2025-07-29,1,0,3.74,1.57,6.73,3,1,2.14,1.61,0.0,5,0.147,1,0,0.0,0.657,Medium
4,2025-07-30,2,0,4.1,1.16,6.57,7,0,1.38,1.2,1.52,5,0.56,0,0,0.371,0.705,High
5,2025-06-01,6,1,4.76,1.23,8.43,4,0,1.65,0.35,2.76,8,0.082,0,0,0.58,0.461,Medium
5,2025-06-02,0,0,3.01,1.33,9.21,8,0,0.89,1.89,0.22,0,0.078,0,0,0.074,0.244,Low
5,2025-06-03,1,0,3.69,0.47,8.68,7,0,1.38,1.28,1.03,2,0.712,0,0,0.279,0.286,Low
5,2025-06-04,2,0,3.0,0.63,8.48,7,0,1.09,0.76,1.15,4,0.158,0,0,0.385,0.326,Low
5,2025-06-05,3,0,3.62,0.58,9.67,7,0,0.97,1.37,1.28,4,0.102,0,0,0.354,0.208,Low
5,2025-06-06,4,0,2.75,1.2,8.29,8,0,0.23,0.94,1.57,0,0.257,0,0,0.572,0.293,Low
5,2025-06-07,5,1,5.05,1.3,8.64,5,0,2.34,2.13,0.58,5,0.391,0,0,0.115,0.366,Low
5,2025-06-08,6,1,4.04,1.59,8.97,8,1,0.93,0.25,2.86,2,0.219,1,0,0.708,0.372,Low
5,2025-06-09,0,0,3.17,0.8,9.26,2,0,1.32,0.94,0.91,3,0.568,0,0,0.286,0.205,Low
5,2025-06-10,1,0,3.8,0.89,8.8,5,0,1.38,1.03,1.39,0,0.846,0,0,0.365,0.364,Low
5,2025-06-11,2,0,2.81,0.54,8.06,4,0,1.53,0.83,0.45,5,0.768,0,0,0.162,0.352,Low
5,2025-06-12,3,0,1.75,0.45,8.26,6,0,0.89,0.66,0.19,2,0.023,0,0,0.111,0.172,Low
5,2025-06-13,4,0,4.53,0.52,8.67,8,1,1.74,1.94,0.85,3,0.835,0,0,0.188,0.372,Low
5,2025-06-14,5,1,4.07,0.84,8.67,11,0,1.45,1.56,1.06,7,0.166,0,0,0.259,0.394,Low
5,2025-06-15,6,1,4.98,1.53,9.48,13,1,1.78,0.0,3.2,8,0.455,1,0,0.642,0.541,Medium
5,2025-06-16,0,0,1.98,0.42,9.0,7,0,1.01,0.2,0.76,2,0.262,0,0,0.387,0.249,Low
5,2025-06-17,1,0,2.38,1.18,8.22,4,0,1.29,0.59,0.5,4,0.537,0,0,0.211,0.319,Low
5,2025-06-18,2,0,1.72,0.08,8.65,9,2,0.99,0.72,0.0,2,0.775,0,0,0.0,0.105,Low
5,2025-06-19,3,0,3.14,0.75,8.69,8,0,2.8,0.34,0.0,4,0.499,0,0,0.0,0.372,Low
5,2025-06-20,4,0,3.59,0.69,8.87,4,1,2.11,0.98,0.49,3,0.052,0,0,0.137,0.152,Low
5,2025-06-21,5,1,5.03,1.11,8.39,3,0,1.95,2.74,0.34,7,0.165,0,0,0.068,0.666,Medium
5,2025-06-22,6,1,4.18,1.09,8.41,1,1,1.77,2.25,0.15,4,0.753,0,0,0.037,0.553,Medium
5,2025-06-23,0,0,3.72,0.12,8.18,7,0,2.03,1.18,0.5,2,0.132,0,0,0.135,0.291,Low
5,2025-06-24,1,0,2.61,1.1,8.97,5,1,1.33,0.37,0.91,3,0.152,0,0,0.347,0.197,Low
5,2025-06-25,2,0,3.16,0.82,8.62,5,4,1.68,1.02,0.46,5,0.502,0,0,0.145,0.258,Low
5,2025-06-26,3,0,4.47,0.79,8.82,10,0,2.83,1.08,0.56,3,0.384,0,0,0.126,0.242,Low
5,2025-06-27,4,0,2.88,0.95,9.02,12,0,1.49,0.83,0.56,2,0.365,0,0,0.194,0.287,Low
5,2025-06-28,5,1,3.04,1.43,8.75,7,1,1.61,0.62,0.81,6,0.477,0,0,0.268,0.345,Low
5,2025-06-29,6,1,3.12,1.59,7.66,10,0,1.32,0.21,1.6,6,0.625,1,0,0.511,0.669,Medium
5,2025-06-30,0,0,3.27,1.35,8.33,3,3,1.59,1.44,0.24,4,0.509,0,0,0.072,0.41,Low
5,2025-07-01,1,0,4.43,1.02,8.53,10,0,0.37,2.35,1.71,0,0.274,0,0,0.385,0.457,Medium
5,2025-07-02,2,0,2.46,0.58,8.46,7,1,1.02,0.14,1.3,4,0.682,0,0,0.528,0.205,Low
5,2025-07-03,3,0,1.73,1.09,8.13,6,1,0.52,1.21,0.0,3,0.228,0,0,0.0,0.418,Low
5,2025-07-04,4,0,4.5,1.51,8.68,6,1,1.08,1.49,1.94,3,0.703,1,0,0.431,0.374,Low
5,2025-07-05,5,1,2.87,0.85,8.59,3,0,1.69,1.08,0.1,7,0.081,0,0,0.034,0.246,Low
5,2025-07-06,6,1,3.54,1.47,8.17,7,1,0.46,2.17,0.91,3,0.372,0,0,0.256,0.539,Medium
5,2025-07-07,0,0,2.49,1.0,8.26,9,0,0.39,0.69,1.41,2,0.145,0,0,0.567,0.248,Low
5,2025-07-08,1,0,1.4,0.56,9.99,4,0,1.38,0.03,0.0,2,0.426,0,0,0.0,0.088,Low
5,2025-07-09,2,0,3.81,0.65,8.86,3,0,1.98,0.83,1.01,6,0.315,0,0,0.264,0.332,Low
5,2025-07-10,3,0,2.75,0.71,8.36,5,1,0.71,1.46,0.57,2,0.501,0,0,0.209,0.34,Low
5,2025-07-11,4,0,3.55,0.47,9.13,5,0,0.0,1.26,2.29,2,0.299,0,0,0.645,0.152,Low
5,2025-07-12,5,1,3.8,0.83,8.31,8,1,1.33,1.61,0.85,6,0.16,0,0,0.225,0.484,Medium
5,2025-07-13,6,1,4.27,0.48,8.81,10,1,1.76,1.5,1.01,2,0.248,0,0,0.236,0.337,Low
5,2025-07-14,0,0,2.49,0.01,9.18,6,0,0.56,0.0,1.93,5,0.268,0,0,0.774,0.094,Low
5,2025-07-15,1,0,3.94,0.73,8.35,7,0,2.63,1.02,0.29,4,0.621,0,0,0.072,0.346,Low
5,2025-07-16,2,0,4.32,0.43,9.0,4,0,1.13,2.59,0.6,4,0.342,0,0,0.139,0.331,Low
5,2025-07-17,3,0,3.12,0.4,9.12,13,0,1.04,1.41,0.67,2,0.063,0,0,0.215,0.169,Low
5,2025-07-18,4,0,4.45,1.16,8.67,4,0,2.04,1.66,0.75,2,0.175,0,0,0.169,0.373,Low
5,2025-07-19,5,1,3.91,0.86,9.22,3,1,0.73,0.97,2.2,6,0.219,0,0,0.564,0.287,Low
5,2025-07-20,6,1,5.69,1.15,8.99,1,0,3.44,2.1,0.15,5,0.416,0,0,0.026,0.539,Medium
5,2025-07-21,0,0,3.26,1.07,8.01,4,1,1.96,1.01,0.28,4,0.874,0,0,0.086,0.351,Low
5,2025-07-22,1,0,2.76,0.93,9.04,9,0,1.75,0.79,0.22,6,0.222,0,0,0.078,0.311,Low
5,2025-07-23,2,0,5.61,0.89,8.14,5,1,1.89,1.76,1.96,4,0.345,0,0,0.349,0.548,Medium
5,2025-07-24,3,0,3.05,0.88,8.94,5,0,1.41,0.95,0.7,4,0.099,0,0,0.228,0.207,Low
5,2025-07-25,4,0,4.14,1.03,8.68,7,1,1.57,1.17,1.4,4,0.589,0,0,0.337,0.397,Low
5,2025-07-26,5,1,2.81,0.7,8.91,4,0,1.53,0.0,1.28,7,0.516,0,0,0.456,0.261,Low
5,2025-07-27,6,1,3.95,1.17,10.14,9,0,1.59,1.07,1.29,5,0.839,0,0,0.327,0.321,Low
5,2025-07-28,0,0,2.42,0.26,9.62,8,0,1.25,0.62,0.55,0,0.709,0,0,0.227,0.113,Low
5,2025-07-29,1,0,4.17,0.99,8.94,4,0,1.13,1.89,1.15,3,0.762,0,0,0.277,0.353,Low
5,2025-07-30,2,0,5.05,0.18,9.72,6,1,2.57,1.32,1.16,2,0.201,0,0,0.231,0.25,Low
6,2025-06-01,6,1,3.46,0.99,5.75,9,0,1.03,2.05,0.38,9,0.348,0,1,0.11,0.876,High
6,2025-06-02,0,0,2.75,1.11,6.19,9,0,0.55,0.25,1.95,6,0.613,0,0,0.709,0.731,High
6,2025-06-03,1,0,3.38,0.83,5.84,6,0,2.25,1.13,0.0,6,0.342,0,1,0.0,0.847,High
6,2025-06-04,2,0,3.45,0.57,6.19,1,0,0.67,1.2,1.58,7,0.114,0,0,0.458,0.613,Medium
6,2025-06-05,3,0,4.57,0.25,6.05,6,0,1.62,1.4,1.54,3,0.373,0,0,0.337,0.762,High
6,2025-06-06,4,0,4.89,0.54,4.93,0,0,1.64,1.14,2.12,6,0.22,0,1,0.433,0.871,High
6,2025-06-07,5,1,5.16,1.2,5.09,7,1,1.23,1.78,2.15,14,0.851,0,1,0.416,0.953,High
6,2025-06-08,6,1,2.75,1.19,5.46,11,0,0.31,0.13,2.3,8,0.555,0,1,0.838,0.874,High
6,2025-06-09,0,0,2.94,0.99,5.14,2,0,0.47,1.9,0.57,7,0.552,0,1,0.193,0.852,High
6,2025-06-10,1,0,2.25,0.46,6.39,7,1,0.39,1.11,0.75,4,0.218,0,0,0.332,0.642,Medium
6,2025-06-11,2,0,3.19,0.7,5.89,3,0,0.95,0.25,1.99,6,0.173,0,1,0.625,0.765,High
6,2025-06-12,3,0,3.77,0.78,5.18,12,1,1.56,1.06,1.16,8,0.744,0,1,0.307,0.833,High
6,2025-06-13,4,0,3.03,0.86,5.81,7,0,1.18,0.3,1.55,4,0.573,0,1,0.511,0.715,High
6,2025-06-14,5,1,3.61,1.62,5.25,6,0,1.11,1.59,0.91,10,0.419,1,1,0.251,0.969,High
6,2025-06-15,6,1,3.32,1.77,5.74,4,1,1.31,0.97,1.03,9,0.291,1,1,0.311,0.907,High
6,2025-06-16,0,0,3.01,1.38,5.13,4,1,1.81,0.68,0.51,9,0.634,0,1,0.17,0.903,High
6,2025-06-17,1,0,4.26,1.36,5.13,8,1,1.87,1.81,0.57,6,0.042,0,1,0.134,0.919,High
6,2025-06-18,2,0,3.52,0.35,4.57,6,1,1.12,0.57,1.83,2,0.138,0,1,0.519,0.842,High
6,2025-06-19,3,0,3.25,1.04,5.37,9,1,1.29,0.64,1.33,5,0.318,0,1,0.409,0.87,High
6,2025-06-20,4,0,3.91,0.8,5.78,6,0,1.57,0.26,2.08,5,0.149,0,1,0.532,0.82,High
6,2025-06-21,5,1,3.67,1.32,5.57,7,0,1.2,0.65,1.82,9,0.402,0,1,0.495,0.901,High
6,2025-06-22,6,1,3.82,1.31,5.69,4,1,1.56,0.96,1.29,6,0.67,0,1,0.338,0.937,High
6,2025-06-23,0,0,5.06,1.34,5.31,2,0,1.24,0.68,3.15,5,0.735,0,1,0.622,0.878,High
6,2025-06-24,1,0,2.62,0.82,4.9,3,0,1.09,1.16,0.38,7,0.141,0,1,0.143,0.792,High
6,2025-06-25,2,0,2.9,1.16,5.91,10,0,0.52,0.7,1.68,7,0.447,0,1,0.58,0.78,High
6,2025-06-26,3,0,3.39,1.22,5.38,3,0,2.47,0.91,0.0,7,0.49,0,1,0.0,0.93,High
6,2025-06-27,4,0,3.82,0.8,5.97,6,0,1.62,0.74,1.46,7,0.404,0,1,0.382,0.834,High
6,2025-06-28,5,1,3.66,1.69,5.64,6,0,1.94,0.95,0.77,6,0.491,1,1,0.209,0.898,High
6,2025-06-29,6,1,3.44,1.45,5.77,7,0,1.7,1.32,0.42,7,0.24,0,1,0.122,0.936,High
6,2025-06-30,0,0,2.94,1.5,5.28,8,2,1.38,0.69,0.87,6,0.529,0,1,0.296,0.856,High
6,2025-07-01,1,0,4.34,0.61,5.22,4,1,1.47,1.11,1.76,5,0.554,0,1,0.406,0.918,High
6,2025-07-02,2,0,1.67,0.94,5.58,10,0,0.12,0.0,1.56,7,0.27,0,1,0.931,0.626,Medium
6,2025-07-03,3,0,3.36,0.79,5.54,9,0,0.71,1.47,1.18,5,0.155,0,1,0.352,0.729,High
6,2025-07-04,4,0,3.43,1.11,4.84,3,0,1.81,1.3,0.33,4,0.511,0,1,0.096,0.935,High
6,2025-07-05,5,1,3.54,1.11,5.21,4,0,1.57,1.97,0.0,6,0.665,0,1,0.0,0.926,High
6,2025-07-06,6,1,3.97,1.25,6.1,3,0,1.66,0.36,1.96,6,0.342,0,0,0.493,0.829,High
6,2025-07-07,0,0,3.64,0.85,6.18,6,0,1.45,0.74,1.45,3,0.281,0,0,0.399,0.705,High
6,2025-07-08,1,0,5.7,0.71,4.74,10,0,2.3,1.33,2.07,4,0.913,0,1,0.364,0.931,High
6,2025-07-09,2,0,4.42,1.12,5.05,2,0,0.64,1.04,2.74,6,0.308,0,1,0.621,0.924,High
6,2025-07-10,3,0,3.59,0.94,5.63,8,0,0.92,1.25,1.43,2,0.688,0,1,0.397,0.895,High
6,2025-07-11,4,0,2.95,0.65,5.35,4,2,1.6,0.96,0.4,3,0.421,0,1,0.134,0.875,High
6,2025-07-12,5,1,5.64,0.97,6.15,6,0,1.91,0.92,2.81,7,0.211,0,0,0.498,0.847,High
6,2025-07-13,6,1,3.47,1.08,6.93,9,0,1.57,0.65,1.25,9,0.226,0,0,0.359,0.702,High
6,2025-07-14,0,0,3.67,0.73,6.39,5,0,1.3,1.11,1.26,4,0.429,0,0,0.343,0.722,High
6,2025-07-15,1,0,4.05,0.88,5.36,8,0,1.61,1.99,0.45,6,0.144,0,1,0.112,0.911,High
6,2025-07-16,2,0,2.85,0.91,6.34,10,0,0.98,0.93,0.94,8,0.051,0,0,0.331,0.598,Medium
6,2025-07-17,3,0,2.7,0.63,5.58,4,0,1.21,0.0,1.49,9,0.21,0,1,0.552,0.69,Medium
6,2025-07-18,4,0,2.56,0.93,5.23,11,4,1.41,1.15,0.0,5,0.808,0,1,0.0,0.901,High
6,2025-07-19,5,1,4.21,1.43,5.3,6,0,1.46,1.06,1.69,9,0.415,0,1,0.401,0.924,High
6,2025-07-20,6,1,3.88,0.98,5.89,5,2,0.75,0.72,2.42,11,0.368,0,1,0.623,0.883,High
6,2025-07-21,0,0,2.79,1.1,5.67,1,0,1.5,0.77,0.52,5,0.342,0,1,0.187,0.785,High
6,2025-07-22,1,0,3.31,0.76,6.1,5,2,0.28,0.87,2.16,4,0.682,0,0,0.653,0.767,High
6,2025-07-23,2,0,3.55,0.74,6.24,2,2,1.18,0.96,1.41,6,0.488,0,0,0.397,0.698,Medium
6,2025-07-24,3,0,3.69,0.36,6.54,0,1,0.95,1.06,1.68,6,0.632,0,0,0.455,0.466,Medium
6,2025-07-25,4,0,3.32,1.17,5.83,4,0,0.46,1.13,1.73,3,0.376,0,1,0.521,0.81,High
6,2025-07-26,5,1,3.46,1.03,6.18,3,1,1.61,1.45,0.39,10,0.406,0,0,0.114,0.743,High
6,2025-07-27,6,1,4.43,1.37,4.55,4,1,1.35,0.34,2.74,5,0.259,0,1,0.619,0.947,High
6,2025-07-28,0,0,3.62,1.32,5.23,6,1,1.7,0.36,1.55,9,0.722,0,1,0.429,0.882,High
6,2025-07-29,1,0,2.79,0.64,5.91,7,0,0.47,1.7,0.62,4,0.675,0,1,0.222,0.846,High
6,2025-07-30,2,0,3.51,0.6,6.13,4,1,1.93,0.99,0.59,7,0.693,0,0,0.167,0.867,High
7,2025-06-01,6,1,3.08,1.19,5.82,8,0,1.77,1.16,0.15,6,0.197,0,1,0.048,0.829,High
7,2025-06-02,0,0,1.28,0.4,6.48,8,0,1.28,0.0,0.0,2,0.487,0,0,0.0,0.583,Medium
7,2025-06-03,1,0,1.27,0.94,6.6,0,0,0.84,0.42,0.0,3,0.437,0,0,0.0,0.467,Medium
7,2025-06-04,2,0,2.19,0.84,6.83,3,0,0.69,1.16,0.34,6,0.181,0,0,0.155,0.505,Medium
7,2025-06-05,3,0,3.26,0.63,5.48,4,0,1.34,1.48,0.43,1,0.66,0,1,0.132,0.698,Medium
7,2025-06-06,4,0,3.59,1.01,5.62,6,0,1.26,0.85,1.48,0,0.23,0,1,0.412,0.814,High
7,2025-06-07,5,1,2.12,1.27,6.94,5,0,0.62,0.0,1.5,6,0.46,0,0,0.707,0.553,Medium
7,2025-06-08,6,1,4.02,1.24,6.1,7,1,1.45,1.55,1.02,7,0.615,0,0,0.254,0.895,High
7,2025-06-09,0,0,2.24,0.87,6.2,4,0,0.73,1.32,0.2,0,0.116,0,0,0.089,0.511,Medium
7,2025-06-10,1,0,4.11,0.9,6.32,4,0,0.75,1.73,1.64,2,0.155,0,0,0.398,0.705,High
7,2025-06-11,2,0,2.66,0.21,6.46,5,0,1.42,0.38,0.85,4,0.507,0,0,0.32,0.5,Medium
7,2025-06-12,3,0,3.09,1.01,6.29,7,0,0.68,1.7,0.71,5,0.268,0,0,0.229,0.672,Medium
7,2025-06-13,4,0,3.09,0.34,6.71,7,0,1.41,1.15,0.53,1,0.316,0,0,0.171,0.499,Medium
7,2025-06-14,5,1,3.73,0.85,6.92,11,2,0.68,1.8,1.25,5,0.575,0,0,0.335,0.736,High
7,2025-06-15,6,1,1.59,1.51,5.84,5,0,0.76,0.83,0.0,5,0.815,1,1,0.0,0.847,High
7,2025-06-16,0,0,3.63,1.07,6.02,5,0,0.99,0.38,2.25,2,0.374,0,0,0.622,0.703,High
7,2025-06-17,1,0,3.25,0.81,7.74,0,1,0.78,1.3,1.17,2,0.494,0,0,0.36,0.439,Low
7,2025-06-18,2,0,2.82,1.22,5.37,6,0,0.38,1.22,1.21,2,0.019,0,1,0.43,0.851,High
7,2025-06-19,3,0,2.98,0.86,5.86,4,0,1.67,0.87,0.45,4,0.567,0,1,0.15,0.674,Medium
7,2025-06-20,4,0,3.24,0.24,6.75,5,0,1.44,0.47,1.33,2,0.583,0,0,0.412,0.535,Medium
7,2025-06-21,5,1,3.38,0.92,6.87,8,0,1.38,0.61,1.39,5,0.667,0,0,0.411,0.629,Medium
7,2025-06-22,6,1,4.27,1.03,5.93,7,0,0.94,2.06,1.26,7,0.137,0,1,0.296,0.834,High
7,2025-06-23,0,0,1.56,0.65,6.29,6,1,0.67,0.05,0.83,5,0.286,0,0,0.535,0.417,Low
7,2025-06-24,1,0,2.34,0.99,7.32,7,0,1.05,0.97,0.32,1,0.41,0,0,0.135,0.459,Medium
7,2025-06-25,2,0,3.42,1.31,6.22,2,0,0.0,1.01,2.42,4,0.261,0,0,0.706,0.69,Medium
7,2025-06-26,3,0,2.46,0.38,6.73,7,0,0.32,0.67,1.48,3,0.622,0,0,0.6,0.54,Medium
7,2025-06-27,4,0,2.59,0.55,6.04,6,0,0.48,1.33,0.78,6,0.244,0,0,0.302,0.661,Medium
7,2025-06-28,5,1,5.47,1.67,6.76,7,1,2.4,1.28,1.79,7,0.489,1,0,0.327,0.849,High
7,2025-06-29,6,1,3.59,0.7,6.92,7,0,1.0,0.66,1.93,5,0.458,0,0,0.539,0.685,Medium
7,2025-06-30,0,0,3.0,0.35,7.31,3,0,0.99,1.77,0.24,0,0.078,0,0,0.081,0.398,Low
7,2025-07-01,1,0,3.85,1.1,6.37,3,1,0.87,1.28,1.7,5,0.63,0,0,0.442,0.641,Medium
7,2025-07-02,2,0,1.98,1.04,6.16,10,1,0.94,0.35,0.68,3,0.515,0,0,0.346,0.759,High
7,2025-07-03,3,0,2.2,1.39,5.7,2,0,0.0,0.44,1.76,2,0.442,0,1,0.802,0.615,Medium
7,2025-07-04,4,0,2.34,1.07,5.83,6,0,0.71,0.37,1.26,5,0.508,0,1,0.541,0.779,High
7,2025-07-05,5,1,3.96,1.06,6.12,5,2,1.44,1.79,0.73,4,0.702,0,0,0.185,0.826,High
7,2025-07-06,6,1,2.06,1.38,6.49,8,1,0.25,1.56,0.25,2,0.243,0,0,0.12,0.692,Medium
7,2025-07-07,0,0,1.67,1.1,5.84,3,0,0.8,0.43,0.44,4,0.199,0,1,0.263,0.738,High
7,2025-07-08,1,0,4.47,0.84,6.24,5,0,1.63,0.93,1.92,4,0.434,0,0,0.429,0.667,Medium
7,2025-07-09,2,0,2.06,1.18,5.49,4,0,0.35,0.0,1.7,3,0.491,0,1,0.828,0.655,Medium
7,2025-07-10,3,0,2.64,0.7,6.61,6,0,0.75,0.57,1.32,1,0.486,0,0,0.501,0.475,Medium
7,2025-07-11,4,0,2.28,0.37,7.44,10,0,1.1,1.19,0.0,5,0.304,0,0,0.0,0.369,Low
7,2025-07-12,5,1,2.36,0.44,6.0,6,0,1.62,0.73,0.0,6,0.444,0,1,0.0,0.741,High
7,2025-07-13,6,1,3.68,0.82,5.89,8,0,1.02,1.05,1.61,7,0.735,0,1,0.438,0.835,High
7,2025-07-14,0,0,2.79,0.96,6.52,3,0,0.42,2.09,0.29,3,0.772,0,0,0.103,0.662,Medium
7,2025-07-15,1,0,2.53,0.77,6.63,2,0,0.91,0.19,1.43,4,0.473,0,0,0.567,0.45,Low
7,2025-07-16,2,0,2.44,0.43,6.25,2,1,0.0,1.24,1.2,1,0.261,0,0,0.491,0.414,Low
7,2025-07-17,3,0,2.55,0.19,6.38,6,1,0.46,0.54,1.55,1,0.27,0,0,0.607,0.356,Low
7,2025-07-18,4,0,2.53,0.9,6.27,0,1,1.14,1.39,0.0,4,0.256,0,0,0.0,0.558,Medium
7,2025-07-19,5,1,3.2,1.27,6.47,11,0,1.68,0.25,1.27,6,0.456,0,0,0.397,0.744,High
7,2025-07-20,6,1,2.81,1.38,6.11,9,2,1.56,0.21,1.05,6,0.386,0,0,0.373,0.759,High
7,2025-07-21,0,0,3.19,0.9,6.84,9,1,1.27,1.1,0.82,4,0.463,0,0,0.256,0.734,High
7,2025-07-22,1,0,1.33,0.8,6.01,5,0,0.67,0.66,0.0,3,0.135,0,0,0.0,0.546,Medium
7,2025-07-23,2,0,3.94,0.85,7.01,9,1,0.74,1.41,1.78,7,0.334,0,0,0.453,0.638,Medium
7,2025-07-24,3,0,0.94,0.92,6.19,5,0,0.0,0.46,0.48,6,0.305,0,0,0.515,0.562,Medium
7,2025-07-25,4,0,2.3,0.28,6.93,10,0,0.82,0.0,1.49,3,0.34,0,0,0.646,0.354,Low
7,2025-07-26,5,1,4.0,1.21,6.0,7,1,1.42,1.65,0.93,7,0.449,0,1,0.233,0.904,High
7,2025-07-27,6,1,3.25,1.48,5.94,6,0,2.12,1.13,0.0,4,0.382,0,1,0.0,0.886,High
7,2025-07-28,0,0,2.74,0.92,6.59,11,1,0.69,0.56,1.49,2,0.3,0,0,0.545,0.583,Medium
7,2025-07-29,1,0,4.53,0.5,6.33,9,0,1.8,1.43,1.3,3,0.546,0,0,0.287,0.633,Medium
7,2025-07-30,2,0,2.54,1.05,6.32,4,0,0.61,1.17,0.77,2,0.551,0,0,0.302,0.663,Medium
8,2025-06-01,6,1,4.86,1.89,6.21,8,1,2.02,1.49,1.36,10,0.627,1,0,0.279,0.914,High
8,2025-06-02,0,0,3.86,0.66,6.24,4,0,1.27,0.96,1.63,3,0.274,0,0,0.423,0.637,Medium
8,2025-06-03,1,0,5.7,0.72,6.81,1,0,1.93,1.28,2.49,7,0.674,0,0,0.437,0.757,High
8,2025-06-04,2,0,4.15,0.84,7.58,7,2,1.76,0.71,1.68,6,0.26,0,0,0.406,0.541,Medium
8,2025-06-05,3,0,5.86,1.08,6.53,5,0,3.23,2.23,0.4,4,0.422,0,0,0.069,0.811,High
8,2025-06-06,4,0,5.28,1.47,5.48,2,0,1.63,1.86,1.8,7,0.567,0,1,0.341,0.866,High
8,2025-06-07,5,1,5.64,1.27,7.15,7,0,1.76,2.21,1.66,8,0.701,0,0,0.295,0.841,High
8,2025-06-08,6,1,8.32,1.47,6.49,11,1,3.02,2.85,2.45,7,0.619,0,0,0.294,0.959,High
8,2025-06-09,0,0,3.26,0.66,7.24,7,0,0.64,0.03,2.59,5,0.335,0,0,0.794,0.436,Low
8,2025-06-10,1,0,4.92,0.6,7.03,6,0,2.11,0.95,1.86,5,0.225,0,0,0.378,0.726,High
8,2025-06-11,2,0,5.26,0.38,7.75,5,0,0.87,1.23,3.17,4,0.293,0,0,0.602,0.47,Medium
8,2025-06-12,3,0,4.26,1.21,7.19,8,0,1.75,1.32,1.18,5,0.104,0,0,0.278,0.728,High
8,2025-06-13,4,0,4.35,1.41,6.71,7,0,1.61,1.0,1.74,6,0.231,0,0,0.401,0.764,High
8,2025-06-14,5,1,4.8,1.0,7.3,7,2,1.23,1.53,2.04,5,0.342,0,0,0.425,0.696,Medium
8,2025-06-15,6,1,4.0,1.47,5.92,4,1,1.4,1.15,1.45,5,0.325,0,1,0.362,0.873,High
8,2025-06-16,0,0,5.13,0.14,6.92,6,1,1.75,1.26,2.12,4,0.569,0,0,0.413,0.516,Medium
8,2025-06-17,1,0,3.91,1.18,6.0,0,1,2.3,0.47,1.13,6,0.895,0,1,0.289,0.831,High
8,2025-06-18,2,0,5.64,0.56,6.1,2,1,1.24,2.2,2.2,2,0.476,0,0,0.39,0.805,High
8,2025-06-19,3,0,4.86,1.6,5.71,9,0,2.03,1.22,1.61,9,0.111,1,1,0.332,0.897,High
8,2025-06-20,4,0,4.35,0.87,6.05,4,1,1.51,0.7,2.14,8,0.109,0,0,0.492,0.692,Medium
8,2025-06-21,5,1,5.63,1.5,6.24,9,1,2.17,1.4,2.06,10,0.203,0,0,0.367,0.784,High
8,2025-06-22,6,1,6.11,1.26,6.7,8,1,2.34,0.83,2.95,5,0.451,0,0,0.482,0.911,High
8,2025-06-23,0,0,5.25,0.99,6.34,8,0,1.95,1.43,1.88,3,0.475,0,0,0.357,0.874,High
8,2025-06-24,1,0,5.09,0.68,5.99,6,0,1.22,1.13,2.74,3,0.303,0,1,0.537,0.856,High
8,2025-06-25,2,0,5.69,0.84,6.61,6,0,2.11,1.16,2.42,7,0.603,0,0,0.425,0.747,High
8,2025-06-26,3,0,6.31,1.3,6.1,8,1,1.62,2.59,2.09,6,0.815,0,0,0.332,0.909,High
